season,episode,line_number,start_time,end_time,lines
6,4,717,"00:52:35,639","00:52:40,410","_
"
6,4,718,"00:52:40,462","00:52:42,396","_
"
6,4,719,"00:52:42,464","00:52:44,966","_
"
6,4,720,"00:52:45,000","00:52:48,659","_
"
6,4,721,"00:52:48,722","00:52:51,114","_
"
6,4,722,"00:52:52,756","00:52:56,916","_
"
6,4,723,"00:52:56,976","00:53:00,782","_
"
6,4,724,"00:53:00,813","00:53:06,920","_
"
6,4,725,"00:53:07,174","00:53:10,690","_
"
6,4,726,"00:53:10,715","00:53:12,949","_
"
6,4,727,"00:53:13,364","00:53:17,228","_
"
6,4,728,"00:53:17,308","00:53:19,369","_
"
6,4,729,"00:53:19,399","00:53:23,575","_
"
6,4,730,"00:53:23,622","00:53:26,049","_
"
6,4,731,"00:53:26,262","00:53:29,521","_
"
6,4,732,"00:53:31,542","00:53:34,435","_
"
6,4,733,"00:53:36,025","00:53:38,944","_
"
6,4,734,"00:53:47,787","00:53:49,483","_
"
6,4,735,"00:53:49,707","00:53:52,011","_
"
6,4,736,"00:53:52,273","00:53:56,000","_
"
6,4,737,"00:53:56,047","00:54:00,040","_
"
6,4,738,"00:54:01,999","00:54:05,518","_
"
6,4,739,"00:54:05,759","00:54:08,950","_
"
6,4,740,"00:54:11,679","00:54:14,097","_
"
6,4,741,"00:54:14,450","00:54:18,199","_
"
6,4,742,"00:54:24,381","00:54:26,603","_
"
6,4,743,"00:54:26,696","00:54:28,401","_
"
6,4,744,"00:57:11,891","00:58:38,514","Sync & corrections by <font color=""#00ff00"">Somnath Yadav</font>
<font color=""#ffff00"">join me @somnath66/</font>
"
6,5,1,"00:01:37,891","00:01:48,542","<font color=""#ec14bd"">Sync & corrections by honeybunny
www.addic7ed.com</font>
"
6,5,2,"00:01:56,458","00:01:58,591","Yes?
"
6,5,3,"00:02:00,528","00:02:02,595","For you, my lady.
"
6,5,4,"00:02:21,616","00:02:24,050","How far is Mole's Town?
"
6,5,5,"00:02:31,893","00:02:33,393","Sansa.
"
6,5,6,"00:02:37,298","00:02:39,132","Lady Brienne.
"
6,5,7,"00:02:41,770","00:02:45,071","When I heard you had escaped
Winterfell, I feared the worst.
"
6,5,8,"00:02:47,042","00:02:49,308","You have no idea how happy I am
"
6,5,9,"00:02:49,411","00:02:51,077","to see you unharmed.
"
6,5,10,"00:02:52,213","00:02:54,447","Unharmed?
"
6,5,11,"00:02:54,549","00:02:56,249","What are you doing here?
"
6,5,12,"00:02:56,351","00:02:59,218","I rode north with the Knights of
the Vale to come to your aid.
"
6,5,13,"00:02:59,320","00:03:02,155","<i>They're encamped
at Moat Cailin as we speak.</i>
"
6,5,14,"00:03:02,257","00:03:04,057","To come to my aid?
"
6,5,15,"00:03:05,694","00:03:08,394","Did you know about Ramsay?
"
6,5,16,"00:03:08,496","00:03:10,730","If you didn't know, you're an idiot.
"
6,5,17,"00:03:10,832","00:03:12,598","If you did know, you're my enemy.
"
6,5,18,"00:03:13,968","00:03:16,703","Would you like to hear
about our wedding night?
"
6,5,19,"00:03:18,873","00:03:21,107","He never hurt my face.
"
6,5,20,"00:03:21,209","00:03:24,744","He needed my face, the face
of Ned Stark's daughter.
"
6,5,21,"00:03:29,284","00:03:31,818","But the rest of me,
"
6,5,22,"00:03:31,920","00:03:34,020","he did what he liked
with the rest of me
"
6,5,23,"00:03:34,122","00:03:37,423","<i>as long as I could
still give him an heir.</i>
"
6,5,24,"00:03:40,328","00:03:42,061","What do you think he did?
"
6,5,25,"00:03:46,201","00:03:48,101","I can't begin
to contemplate--
"
6,5,26,"00:03:48,203","00:03:50,203","What do you think he did to me?
"
6,5,27,"00:03:58,480","00:04:01,647","Lady Sansa asked you a question.
"
6,5,28,"00:04:01,750","00:04:03,216","He beat you.
"
6,5,29,"00:04:03,318","00:04:04,584","Yes, he enjoyed that.
"
6,5,30,"00:04:04,686","00:04:06,185","What else do you think he did?
"
6,5,31,"00:04:06,287","00:04:08,454","- Sansa, I--
- What else?
"
6,5,32,"00:04:11,126","00:04:12,625","Did he cut you?
"
6,5,33,"00:04:14,629","00:04:17,430","- Maybe you did know about Ramsay all along.
- I didn't know.
"
6,5,34,"00:04:17,532","00:04:19,432","I thought you knew
everyone's secrets.
"
6,5,35,"00:04:19,534","00:04:22,869","I made a mistake, a horrible mistake.
"
6,5,36,"00:04:22,971","00:04:24,570","I underestimated a stranger.
"
6,5,37,"00:04:26,141","00:04:27,640","The other things he did,
"
6,5,38,"00:04:27,742","00:04:29,542","ladies aren't supposed
to talk about those things,
"
6,5,39,"00:04:29,644","00:04:32,478","but I imagine brothel keepers
talk about them all the time.
"
6,5,40,"00:04:34,983","00:04:37,283","I can still feel it.
"
6,5,41,"00:04:37,385","00:04:40,520","I don't mean in my tender
heart it still pains me so.
"
6,5,42,"00:04:40,622","00:04:44,490","I can still feel what he did in
my body standing here right now.
"
6,5,43,"00:04:46,961","00:04:50,029","I'm so sorry.
"
6,5,44,"00:04:50,131","00:04:52,031","You said you would protect me.
"
6,5,45,"00:04:52,133","00:04:55,668","And I will. You must believe me
when I tell you that I will.
"
6,5,46,"00:04:55,770","00:04:59,238","I don't believe you anymore.
I don't need you anymore.
"
6,5,47,"00:04:59,340","00:05:01,140","You can't protect me.
"
6,5,48,"00:05:01,242","00:05:03,109","You won't even be able
to protect yourself
"
6,5,49,"00:05:03,211","00:05:05,478","if I tell Brienne to cut you down.
"
6,5,50,"00:05:08,049","00:05:09,448","And why shouldn't I?
"
6,5,51,"00:05:12,387","00:05:14,620","Do you want me to beg for my life?
"
6,5,52,"00:05:14,722","00:05:17,056","If that's what you want, I will.
"
6,5,53,"00:05:19,093","00:05:21,561","Whatever you ask that is in my power,
"
6,5,54,"00:05:21,663","00:05:22,862","I will do.
"
6,5,55,"00:05:22,964","00:05:26,799","What if I want you
to die here and now?
"
6,5,56,"00:05:28,570","00:05:30,536","Then I will die.
"
6,5,57,"00:05:32,373","00:05:35,875","You freed me from the monsters
who murdered my family
"
6,5,58,"00:05:35,977","00:05:40,012","and you gave me to other
monsters who murdered my family.
"
6,5,59,"00:05:41,683","00:05:43,749","<i>Go back to Moat Cailin.</i>
"
6,5,60,"00:05:43,852","00:05:46,252","My brother and I will take
back the North on our own.
"
6,5,61,"00:05:46,354","00:05:47,887","I never want to see you again.
"
6,5,62,"00:05:47,989","00:05:51,224","I would do anything to undo
what's been done to you.
"
6,5,63,"00:05:54,195","00:05:55,895","I know that I can't.
"
6,5,64,"00:05:57,932","00:06:00,666","Will you allow me to say
one more thing before I go?
"
6,5,65,"00:06:03,705","00:06:06,839","<i>Your great-uncle
Brynden the Blackfish</i>
"
6,5,66,"00:06:06,941","00:06:10,610","has gathered what remains of the
Tully forces and retaken Riverrun.
"
6,5,67,"00:06:10,712","00:06:12,845","You might consider seeking him out.
"
6,5,68,"00:06:12,947","00:06:16,249","The time may come when you
need an army loyal to you.
"
6,5,69,"00:06:16,351","00:06:17,351","I have an army.
"
6,5,70,"00:06:17,418","00:06:19,418","Your brother's army.
"
6,5,71,"00:06:27,896","00:06:28,961","Half-brother.
"
6,5,72,"00:06:58,660","00:06:59,959","You're not ready.
"
6,5,73,"00:07:02,297","00:07:05,164","You should go home
before it's too late.
"
6,5,74,"00:08:01,522","00:08:05,124","You'll never be
one of us, Lady Stark.
"
6,5,75,"00:08:20,241","00:08:22,008","She has a point.
"
6,5,76,"00:08:27,882","00:08:31,484","None of the first Faceless Men
were born to lords and ladies.
"
6,5,77,"00:08:31,586","00:08:34,553","They began as slaves
in the mines of Valyria.
"
6,5,78,"00:08:34,655","00:08:36,188","Who was the first?
"
6,5,79,"00:08:36,290","00:08:37,690","He was no one.
"
6,5,80,"00:08:39,027","00:08:42,028","The Many-Faced God taught
him how to shed his face
"
6,5,81,"00:08:42,130","00:08:43,763","and how to give the gift.
"
6,5,82,"00:08:43,865","00:08:47,299","The man taught others in
exchange for their service.
"
6,5,83,"00:08:47,402","00:08:50,836","Many served, many more
gifts were given.
"
6,5,84,"00:08:50,938","00:08:53,806","Soon all the masters
and overseers were gone
"
6,5,85,"00:08:53,908","00:08:56,108","and the Faceless Men fled.
"
6,5,86,"00:08:56,210","00:08:58,010","Where did they go?
"
6,5,87,"00:08:58,112","00:08:59,712","Here.
"
6,5,88,"00:08:59,814","00:09:03,115","They founded the Free City of
Braavos and built this house.
"
6,5,89,"00:09:04,519","00:09:07,453","These were the faces
they wore in life
"
6,5,90,"00:09:07,555","00:09:10,089","when they were not wearing others.
"
6,5,91,"00:09:10,191","00:09:12,958","The first Faceless Men.
"
6,5,92,"00:09:14,495","00:09:16,295","And now a girl is one of them,
"
6,5,93,"00:09:16,397","00:09:18,597","if a girl desires.
"
6,5,94,"00:09:20,034","00:09:22,268","A girl has no desires.
"
6,5,95,"00:09:29,510","00:09:31,077","Who?
"
6,5,96,"00:09:38,553","00:09:41,287","<i>An actress who calls
herself Lady Crane.</i>
"
6,5,97,"00:09:41,389","00:09:44,256","She performs at the theater
in Sheelba Square.
"
6,5,98,"00:09:46,060","00:09:48,994","<i>A girl has been given
a second chance.</i>
"
6,5,99,"00:09:49,097","00:09:51,297","There will not be a third.
"
6,5,100,"00:09:51,399","00:09:53,499","One way or another,
"
6,5,101,"00:09:53,601","00:09:56,602","a face will be added to the hall.
"
6,5,102,"00:10:15,756","00:10:18,457","Ahh!
"
6,5,103,"00:10:20,394","00:10:23,129","Oh, murdered by a boar.
"
6,5,104,"00:10:23,231","00:10:25,798","The great big hairy whore.
"
6,5,105,"00:10:25,900","00:10:29,468","He dug in his tusks
and dug out my guts
"
6,5,106,"00:10:29,570","00:10:33,005","and soon I am no more.
"
6,5,107,"00:10:33,107","00:10:36,008","Oh, come, Father,
in bed you must lie.
"
6,5,108,"00:10:36,110","00:10:39,011","I love you, Father.
Please don't die.
"
6,5,109,"00:10:39,113","00:10:42,781","Shut up, you swine! Cersei, more wine.
"
6,5,110,"00:10:42,884","00:10:46,619","I feel the winds of winter
as they lick across the land.
"
6,5,111,"00:10:46,721","00:10:50,122","And our son alone
on that cold, cold throne
"
6,5,112,"00:10:50,224","00:10:52,358","without a guiding hand.
"
6,5,113,"00:10:52,460","00:10:55,728","Who will teach him strength?
Who will teach him grace?
"
6,5,114,"00:10:55,830","00:10:59,732","To whom will he turn when it's time to
learn to look darkness in the face?
"
6,5,115,"00:10:59,834","00:11:03,402","Ned Stark will do fine.
Now bring me more wine.
"
6,5,116,"00:11:05,973","00:11:07,806","Ooh!
"
6,5,117,"00:11:07,909","00:11:10,476","Ooh, what's happened here, then?
"
6,5,118,"00:11:10,578","00:11:12,411","He brought you here, Ned Stark,
"
6,5,119,"00:11:12,513","00:11:14,914","'cause you're the brightest
fellow in the land.
"
6,5,120,"00:11:15,016","00:11:16,582","You should be king of us all
"
6,5,121,"00:11:16,684","00:11:18,884","and I should be your Hand.
"
6,5,122,"00:11:18,986","00:11:21,220","We men of the North
are right good hands
"
6,5,123,"00:11:21,322","00:11:23,122","at keeping people lawful.
"
6,5,124,"00:11:23,224","00:11:24,857","I'd ask him for permission,
"
6,5,125,"00:11:24,959","00:11:27,126","but he smells too bloody awful.
"
6,5,126,"00:11:28,963","00:11:32,198","<i>I die! I die!</i>
"
6,5,127,"00:11:32,300","00:11:35,467","And here I now must lie.
"
6,5,128,"00:11:35,570","00:11:39,171","Oh, woe.
Oh, no.
"
6,5,129,"00:11:40,908","00:11:45,144","Oh, I am about to go.
"
6,5,130,"00:11:47,315","00:11:49,248","Will you stay on as Joffrey's Hand?
"
6,5,131,"00:11:49,350","00:11:51,283","The Iron Throne's what I demand.
"
6,5,132,"00:11:51,385","00:11:52,284","- You cannot.
- I can.
"
6,5,133,"00:11:52,386","00:11:53,285","- You will not.
- I will.
"
6,5,134,"00:11:53,387","00:11:55,054","- You dare not.
- I dare yes.
"
6,5,135,"00:11:55,156","00:11:57,256","<i>- The line of succession.
- What's that mean?</i>
"
6,5,136,"00:11:57,358","00:11:59,124","<i>- The proper progression.
- What's that mean?</i>
"
6,5,137,"00:11:59,227","00:12:01,660","- The lawful ascension.
- What's that mean?
"
6,5,138,"00:12:13,608","00:12:16,875","So move along, give me my chair
"
6,5,139,"00:12:16,978","00:12:19,078","and there won't be no more trouble.
"
6,5,140,"00:12:22,383","00:12:25,184","But we had a deal
all done and dusted.
"
6,5,141,"00:12:25,286","00:12:28,487","I'm starting to think
you can't be trusted.
"
6,5,142,"00:12:38,966","00:12:40,833","Save my father.
"
6,5,143,"00:12:40,935","00:12:44,370","Truly you should. Killing the
man will do you no good.
"
6,5,144,"00:12:44,472","00:12:46,739","- Save him, please.
- Show him mercy.
"
6,5,145,"00:12:46,841","00:12:49,341","<i>Show the people what
a good king should be.</i>
"
6,5,146,"00:12:49,443","00:12:51,677","Good people, you may all relax.
"
6,5,147,"00:12:51,779","00:12:53,912","My father's friend
shall be spared the--
"
6,5,148,"00:12:56,250","00:12:59,418","<i> Father! No!</i>
"
6,5,149,"00:12:59,520","00:13:02,187","Oh, Father.
Oh!
"
6,5,150,"00:13:11,465","00:13:12,898","<i>Worry not!</i>
"
6,5,151,"00:13:13,000","00:13:14,500","<i>All is well.</i>
"
6,5,152,"00:13:14,602","00:13:16,502","I have here a decree
"
6,5,153,"00:13:16,604","00:13:19,371","from my father Tywin Lannister,
"
6,5,154,"00:13:19,473","00:13:21,573","the richest man you'll see.
"
6,5,155,"00:13:21,676","00:13:24,209","He proclaims me Hand of the King.
"
6,5,156,"00:13:24,312","00:13:26,111","The position's mine for life.
"
6,5,157,"00:13:26,213","00:13:28,580","And he's given me permission to take
"
6,5,158,"00:13:28,683","00:13:30,816","Sansa as my wife.
"
6,5,159,"00:13:33,621","00:13:35,654","You'll learn that
what I lack in height,
"
6,5,160,"00:13:35,756","00:13:37,990","I make up for in appetite.
"
6,5,161,"00:13:38,092","00:13:40,459","<i>So let's forget about your plight,</i>
"
6,5,162,"00:13:40,561","00:13:42,661","and go rehearse our wedding night.
"
6,5,163,"00:13:52,106","00:13:54,873","It's a wart.
Two warts.
"
6,5,164,"00:13:54,975","00:13:56,809","I've got two fucking
warts on my cock.
"
6,5,165,"00:13:56,911","00:14:00,746","Well, don't worry, love. They usually
go away in five or six years.
"
6,5,166,"00:14:00,848","00:14:04,116","Oh, wash this, darling.
It stinks of me.
"
6,5,167,"00:14:04,218","00:14:07,453","You can do better, Bianca, dear.
You must do.
"
6,5,168,"00:14:07,555","00:14:09,221","I had two lines.
"
6,5,169,"00:14:09,323","00:14:11,523","There are no small parts.
You rang very false.
"
6,5,170,"00:14:11,625","00:14:13,192","I rang very false?
"
6,5,171,"00:14:13,294","00:14:16,195","What you need, love, is for
someone to ring you true.
"
6,5,172,"00:14:18,099","00:14:20,666","You weren't complaining
about me last night.
"
6,5,173,"00:14:20,768","00:14:22,728","<i>May I get you
some wine, Lady Crane?</i>
"
6,5,174,"00:14:22,803","00:14:24,870","<i>I'm a rum girl, Bobono.</i>
"
6,5,175,"00:14:24,972","00:14:27,206","You need to know that if
we're going to be intimate.
"
6,5,176,"00:14:27,308","00:14:28,874","Of course we're going to be intimate.
"
6,5,177,"00:14:28,976","00:14:31,543","It's only a matter of time.
"
6,5,178,"00:14:34,248","00:14:36,248","To our children.
"
6,5,179,"00:14:36,350","00:14:38,350","May they have your talent.
"
6,5,180,"00:14:38,452","00:14:40,352","And your filthy mind.
"
6,5,181,"00:14:47,061","00:14:49,461","A girl will poison the rum.
"
6,5,182,"00:14:49,563","00:14:51,797","Lady Crane is the only
one who drinks it.
"
6,5,183,"00:14:55,803","00:14:58,904","If a girl could use one of
the faces from the hall...
"
6,5,184,"00:14:59,006","00:15:01,140","A girl is not ready.
"
6,5,185,"00:15:03,611","00:15:06,111","She's a good actress.
"
6,5,186,"00:15:06,213","00:15:08,547","So a man has heard.
"
6,5,187,"00:15:08,649","00:15:11,483","Seems like a decent woman.
"
6,5,188,"00:15:14,488","00:15:17,923","Does death only come for the wicked
and leave the decent behind?
"
6,5,189,"00:15:20,060","00:15:21,560","No.
"
6,5,190,"00:15:25,299","00:15:26,865","Who wants her dead?
"
6,5,191,"00:15:26,967","00:15:29,768","That does not matter.
The price was paid.
"
6,5,192,"00:15:31,572","00:15:34,540","The younger actress.
"
6,5,193,"00:15:34,642","00:15:37,976","She's jealous because
Lady Crane is better.
"
6,5,194,"00:15:38,078","00:15:41,580","A girl must decide if she wants
to serve the Many-Faced God.
"
6,5,195,"00:15:43,017","00:15:44,750","A girl has decided.
"
6,5,196,"00:15:44,852","00:15:48,487","A servant does not ask questions.
"
6,5,197,"00:16:58,025","00:17:00,425","No! No! No!
"
6,5,198,"00:17:23,517","00:17:25,817","It was you.
"
6,5,199,"00:17:25,920","00:17:27,619","You made the white walkers.
"
6,5,200,"00:17:27,721","00:17:29,855","We were at war.
"
6,5,201,"00:17:29,957","00:17:32,357","<i>We were being slaughtered.</i>
"
6,5,202,"00:17:32,459","00:17:34,893","<i>Our sacred trees cut down.</i>
"
6,5,203,"00:17:34,995","00:17:37,696","We needed to defend ourselves.
"
6,5,204,"00:17:37,798","00:17:39,298","From whom?
"
6,5,205,"00:17:39,400","00:17:41,934","From you.
"
6,5,206,"00:17:42,036","00:17:44,236","From men.
"
6,5,207,"00:17:52,880","00:17:56,582","We speak in the
presence of the Drowned God.
"
6,5,208,"00:17:56,684","00:17:58,750","In his name we gather today
"
6,5,209,"00:17:58,852","00:18:02,454","to choose a new king as our leader.
"
6,5,210,"00:18:02,556","00:18:04,423","Who makes a claim?
"
6,5,211,"00:18:09,330","00:18:11,597","I am Yara Greyjoy,
"
6,5,212,"00:18:11,699","00:18:14,099","daughter of Balon Greyjoy,
"
6,5,213,"00:18:14,201","00:18:16,435","King of the Iron Islands.
"
6,5,214,"00:18:17,771","00:18:19,705","I claim the Salt Throne.
"
